Nom de la demande:Gif-sur-Yvette;;;;;;
Pas de temps:Journalier;;;;;;
Date de début:01/09/2008;;;;;;
Date de fin:31/08/2014;;;;;;
Station(s):91272003;;;;;;
;;;;;;
RG:RAYONNEMENT GLOBAL (JOULES/CM2);;;;;;
TM:TEMPERATURE MOYENNE (DEGRES CELSIUS);;;;;;
;;;;;;
NOM_POSTE;year;month;day;RG;TM;PAR
Gif-sur-Yvette;2013;3;28;930;2.8;18786000
Gif-sur-Yvette;2013;3;29;1537;2;31047400
Gif-sur-Yvette;2013;3;30;786;2.1;15877200
Gif-sur-Yvette;2013;3;31;1536;1.5;31027200
Gif-sur-Yvette;2013;4;1;1996;3.8;40319200
Gif-sur-Yvette;2013;4;2;2054;4.4;41490800
Gif-sur-Yvette;2013;4;3;1654;4.4;33410800
Gif-sur-Yvette;2013;4;4;829;4;16745800
Gif-sur-Yvette;2013;4;5;838;4.6;16927600
Gif-sur-Yvette;2013;4;6;784;4;15836800
Gif-sur-Yvette;2013;4;7;1727;5.3;34885400
Gif-sur-Yvette;2013;4;8;1046;6.8;21129200
Gif-sur-Yvette;2013;4;9;906;8.1;18301200
Gif-sur-Yvette;2013;4;10;1065;9.7;21513000
Gif-sur-Yvette;2013;4;11;637;10.9;12867400
Gif-sur-Yvette;2013;4;12;1385;10;27977000
Gif-sur-Yvette;2013;4;13;900;10;18180000
Gif-sur-Yvette;2013;4;14;2197;18.5;44379400
Gif-sur-Yvette;2013;4;15;1356;15.1;27391200
Gif-sur-Yvette;2013;4;16;1467;14.4;29633400
Gif-sur-Yvette;2013;4;17;2118;18.2;42783600
Gif-sur-Yvette;2013;4;18;2148;13.4;43389600
Gif-sur-Yvette;2013;4;19;1497;8.4;30239400
Gif-sur-Yvette;2013;4;20;2236;8.1;45167200
Gif-sur-Yvette;2013;4;21;2390;9;48278000
Gif-sur-Yvette;2013;4;22;1516;9.1;30623200
Gif-sur-Yvette;2013;4;23;1434;12;28966800
Gif-sur-Yvette;2013;4;24;2470;15.6;49894000
Gif-sur-Yvette;2013;4;25;2489;18.3;50277800
Gif-sur-Yvette;2013;4;26;707;11.5;14281400
Gif-sur-Yvette;2013;4;27;1216;7.4;24563200
Gif-sur-Yvette;2013;4;28;1073;7.3;21674600
Gif-sur-Yvette;2013;4;29;2075;9.4;41915000
Gif-sur-Yvette;2013;4;30;808;9.2;16321600
Gif-sur-Yvette;2013;5;1;859;10.4;17351800
Gif-sur-Yvette;2013;5;2;1905;12.6;38481000
Gif-sur-Yvette;2013;5;3;1452;11.4;29330400
Gif-sur-Yvette;2013;5;4;2150;11.2;43430000
Gif-sur-Yvette;2013;5;5;1696;13.3;34259200
Gif-sur-Yvette;2013;5;6;1780;12.6;35956000
Gif-sur-Yvette;2013;5;7;2139;15.3;43207800
Gif-sur-Yvette;2013;5;8;1295;15.2;26159000
Gif-sur-Yvette;2013;5;9;2004;12.4;40480800
Gif-sur-Yvette;2013;5;10;806;10.9;16281200
Gif-sur-Yvette;2013;5;11;2115;12.4;42723000
Gif-sur-Yvette;2013;5;12;2104;11.3;42500800
Gif-sur-Yvette;2013;5;13;1269;12.6;25633800
Gif-sur-Yvette;2013;5;14;1001;11.5;20220200
Gif-sur-Yvette;2013;5;15;1948;11.1;39349600
Gif-sur-Yvette;2013;5;16;1112;10.6;22462400
Gif-sur-Yvette;2013;5;17;2015;11.1;40703000
Gif-sur-Yvette;2013;5;18;1323;10.7;26724600
Gif-sur-Yvette;2013;5;19;781;11;15776200
Gif-sur-Yvette;2013;5;20;374;10.1;7554800
Gif-sur-Yvette;2013;5;21;324;10.7;6544800
Gif-sur-Yvette;2013;5;22;2078;11.2;41975600
Gif-sur-Yvette;2013;5;23;1759;7.9;35531800
Gif-sur-Yvette;2013;5;24;1177;5.3;23775400
Gif-sur-Yvette;2013;5;25;1947;8.7;39329400
Gif-sur-Yvette;2013;5;26;1796;10.2;36279200
Gif-sur-Yvette;2013;5;27;2511;12.9;50722200
Gif-sur-Yvette;2013;5;28;1097;11.2;22159400
Gif-sur-Yvette;2013;5;29;1972;10.7;39834400
Gif-sur-Yvette;2013;5;30;963;11.3;19452600
Gif-sur-Yvette;2013;5;31;971;12.5;19614200
Gif-sur-Yvette;2013;6;1;1947;14.8;39329400
Gif-sur-Yvette;2013;6;2;2543;13.3;51368600
Gif-sur-Yvette;2013;6;3;2396;11.8;48399200
Gif-sur-Yvette;2013;6;4;2963;13.1;59852600
Gif-sur-Yvette;2013;6;5;2594;17.2;52398800
Gif-sur-Yvette;2013;6;6;2562;20.2;51752400
Gif-sur-Yvette;2013;6;7;2937;22.1;59327400
Gif-sur-Yvette;2013;6;8;2243;18.8;45308600
Gif-sur-Yvette;2013;6;9;560;12.9;11312000
Gif-sur-Yvette;2013;6;10;1991;14.9;40218200
Gif-sur-Yvette;2013;6;11;1063;15.7;21472600
Gif-sur-Yvette;2013;6;12;1021;17.7;20624200
Gif-sur-Yvette;2013;6;13;849;14.7;17149800
Gif-sur-Yvette;2013;6;14;2404;14.9;48560800
Gif-sur-Yvette;2013;6;15;2120;15.2;42824000
Gif-sur-Yvette;2013;6;16;2584;17;52196800
Gif-sur-Yvette;2013;6;17;1407;18.8;28421400
Gif-sur-Yvette;2013;6;18;2245;22;45349000
Gif-sur-Yvette;2013;6;19;1476;19.3;29815200
Gif-sur-Yvette;2013;6;20;1543;17.8;31168600
Gif-sur-Yvette;2013;6;21;1471;15.9;29714200
Gif-sur-Yvette;2013;6;22;997;15.2;20139400
Gif-sur-Yvette;2013;6;23;1591;14;32138200
Gif-sur-Yvette;2013;6;24;1715;13;34643000
Gif-sur-Yvette;2013;6;25;2210;13.2;44642000
Gif-sur-Yvette;2013;6;26;2027;14.5;40945400
Gif-sur-Yvette;2013;6;27;2143;15.1;43288600
Gif-sur-Yvette;2013;6;28;840;14.3;16968000
Gif-sur-Yvette;2013;6;29;1807;15.8;36501400
Gif-sur-Yvette;2013;6;30;2560;17.6;51712000
Gif-sur-Yvette;2013;7;1;2257;18;45591400
Gif-sur-Yvette;2013;7;2;1695;19.4;34239000
Gif-sur-Yvette;2013;7;3;949;15.6;19169800
Gif-sur-Yvette;2013;7;4;1374;16.4;27754800
Gif-sur-Yvette;2013;7;5;2499;18.8;50479800
Gif-sur-Yvette;2013;7;6;2760;20.7;55752000
Gif-sur-Yvette;2013;7;7;2847;23.1;57509400
Gif-sur-Yvette;2013;7;8;2904;22.8;58660800
Gif-sur-Yvette;2013;7;9;2727;22.8;55085400
Gif-sur-Yvette;2013;7;10;2780;20.8;56156000
Gif-sur-Yvette;2013;7;11;2860;16.7;57772000
Gif-sur-Yvette;2013;7;12;2778;17.7;56115600
Gif-sur-Yvette;2013;7;13;2678;17.9;54095600
Gif-sur-Yvette;2013;7;14;2819;21;56943800
Gif-sur-Yvette;2013;7;15;2573;23.3;51974600
Gif-sur-Yvette;2013;7;16;2431;23;49106200
Gif-sur-Yvette;2013;7;17;2414;23;48762800
Gif-sur-Yvette;2013;7;18;2331;23.5;47086200
Gif-sur-Yvette;2013;7;19;2599;24.5;52499800
Gif-sur-Yvette;2013;7;20;2702;24.3;54580400
Gif-sur-Yvette;2013;7;21;2575;25.6;52015000
Gif-sur-Yvette;2013;7;22;2596;26.9;52439200
Gif-sur-Yvette;2013;7;23;1762;24.2;35592400
Gif-sur-Yvette;2013;7;24;2061;22.3;41632200
Gif-sur-Yvette;2013;7;25;2272;23.6;45894400
Gif-sur-Yvette;2013;7;26;2060;23.7;41612000
Gif-sur-Yvette;2013;7;27;1998;23.1;40359600
Gif-sur-Yvette;2013;7;28;2118;19.8;42783600
Gif-sur-Yvette;2013;7;29;2256;19.6;45571200
Gif-sur-Yvette;2013;7;30;1235;19.2;24947000
Gif-sur-Yvette;2013;7;31;1831;21.4;36986200
Gif-sur-Yvette;2013;8;1;2715;26.7;54843000
Gif-sur-Yvette;2013;8;2;2508;25.7;50661600
Gif-sur-Yvette;2013;8;3;2216;20.4;44763200
Gif-sur-Yvette;2013;8;4;2659;20.6;53711800
Gif-sur-Yvette;2013;8;5;2013;21.9;40662600
Gif-sur-Yvette;2013;8;6;1553;19.1;31370600
Gif-sur-Yvette;2013;8;7;861;17.6;17392200
Gif-sur-Yvette;2013;8;8;2393;17.8;48338600
Gif-sur-Yvette;2013;8;9;2016;18.6;40723200
Gif-sur-Yvette;2013;8;10;1948;16.3;39349600
Gif-sur-Yvette;2013;8;11;1922;17.4;38824400
Gif-sur-Yvette;2013;8;12;1960;17.5;39592000
Gif-sur-Yvette;2013;8;13;2036;15.4;41127200
Gif-sur-Yvette;2013;8;14;2261;16.7;45672200
Gif-sur-Yvette;2013;8;15;2436;20;49207200
Gif-sur-Yvette;2013;8;16;2169;21.1;43813800
Gif-sur-Yvette;2013;8;17;1767;20.4;35693400
Gif-sur-Yvette;2013;8;18;1061;19.9;21432200
Gif-sur-Yvette;2013;8;19;2048;17.3;41369600
Gif-sur-Yvette;2013;8;20;2409;17.2;48661800
Gif-sur-Yvette;2013;8;21;2309;19;46641800
Gif-sur-Yvette;2013;8;22;1806;21;36481200
Gif-sur-Yvette;2013;8;23;2178;22.3;43995600
Gif-sur-Yvette;2013;8;24;1217;18.1;24583400
Gif-sur-Yvette;2013;8;25;350;12.8;7070000
Gif-sur-Yvette;2013;8;26;1804;16.7;36440800
Gif-sur-Yvette;2013;8;27;1541;17.8;31128200
Gif-sur-Yvette;2013;8;28;1884;17.8;38056800
Gif-sur-Yvette;2013;8;29;1943;17.3;39248600
Gif-sur-Yvette;2013;8;30;2066;17.8;41733200
Gif-sur-Yvette;2013;8;31;1175;18.1;23735000
Gif-sur-Yvette;2013;9;1;1996;14.9;40319200
Gif-sur-Yvette;2013;9;2;2080;16.2;42016000
Gif-sur-Yvette;2013;9;3;2082;18.4;42056400
Gif-sur-Yvette;2013;9;4;2063;22.1;41672600
Gif-sur-Yvette;2013;9;5;2010;23.6;40602000
Gif-sur-Yvette;2013;9;6;1060;17.5;21412000
Gif-sur-Yvette;2013;9;7;1534;15.3;30986800
Gif-sur-Yvette;2013;9;8;1540;15.7;31108000
Gif-sur-Yvette;2013;9;9;411;13.5;8302200
Gif-sur-Yvette;2013;9;10;1022;13.2;20644400
Gif-sur-Yvette;2013;9;11;619;12.8;12503800
Gif-sur-Yvette;2013;9;12;644;13.5;13008800
Gif-sur-Yvette;2013;9;13;397;15.3;8019400
Gif-sur-Yvette;2013;9;14;326;13.8;6585200
Gif-sur-Yvette;2013;9;15;1337;13.8;27007400
Gif-sur-Yvette;2013;9;16;1109;11.9;22401800
Gif-sur-Yvette;2013;9;17;610;12.1;12322000
Gif-sur-Yvette;2013;9;18;1051;14.5;21230200
Gif-sur-Yvette;2013;9;19;996;12.9;20119200
Gif-sur-Yvette;2013;9;20;1268;14.9;25613600
Gif-sur-Yvette;2013;9;21;1498;15;30259600
Gif-sur-Yvette;2013;9;22;613;17.2;12382600
Gif-sur-Yvette;2013;9;23;1481;17.8;29916200
Gif-sur-Yvette;2013;9;24;1676;16.6;33855200
Gif-sur-Yvette;2013;9;25;1216;18.4;24563200
Gif-sur-Yvette;2013;9;26;1120;18;22624000
Gif-sur-Yvette;2013;9;27;1335;17.9;26967000
Gif-sur-Yvette;2013;9;28;827;17.8;16705400
Gif-sur-Yvette;2013;9;29;513;16.5;10362600
Gif-sur-Yvette;2013;9;30;426;15.9;8605200
Gif-sur-Yvette;2013;10;1;469;15.6;9473800
Gif-sur-Yvette;2013;10;2;750;15.5;15150000
Gif-sur-Yvette;2013;10;3;776;18.2;15675200
Gif-sur-Yvette;2013;10;4;736;17.6;14867200
Gif-sur-Yvette;2013;10;5;846;15.4;17089200
Gif-sur-Yvette;2013;10;6;687;14.6;13877400
Gif-sur-Yvette;2013;10;7;1034;14.6;20886800
Gif-sur-Yvette;2013;10;8;785;14.6;15857000
Gif-sur-Yvette;2013;10;9;510;13.9;10302000
Gif-sur-Yvette;2013;10;10;554;8.9;11190800
Gif-sur-Yvette;2013;10;11;327;8.5;6605400
Gif-sur-Yvette;2013;10;12;721;8.2;14564200
Gif-sur-Yvette;2013;10;13;1054;8.4;21290800
Gif-sur-Yvette;2013;10;14;518;10.8;10463600
Gif-sur-Yvette;2013;10;15;473;11;9554600
Gif-sur-Yvette;2013;10;16;208;10.6;4201600
Gif-sur-Yvette;2013;10;17;817;13.3;16503400
Gif-sur-Yvette;2013;10;18;556;11.1;11231200
Gif-sur-Yvette;2013;10;19;587;14.6;11857400
Gif-sur-Yvette;2013;10;20;517;14.7;10443400
Gif-sur-Yvette;2013;10;21;828;15.8;16725600
Gif-sur-Yvette;2013;10;22;558;17;11271600
Gif-sur-Yvette;2013;10;23;861;16.1;17392200
Gif-sur-Yvette;2013;10;24;486;13.4;9817200
Gif-sur-Yvette;2013;10;25;303;15.7;6120600
Gif-sur-Yvette;2013;10;26;546;16.2;11029200
Gif-sur-Yvette;2013;10;27;665;14.2;13433000
Gif-sur-Yvette;2013;10;28;766;13.5;15473200
Gif-sur-Yvette;2013;10;29;888;9.3;17937600
Gif-sur-Yvette;2013;10;30;928;8.6;18745600
Gif-sur-Yvette;2013;10;31;828;9.4;16725600
Gif-sur-Yvette;2013;11;1;119;8.8;2403800
Gif-sur-Yvette;2013;11;2;421;13;8504200
Gif-sur-Yvette;2013;11;3;750;9.5;15150000
Gif-sur-Yvette;2013;11;4;389;9.3;7857800
Gif-sur-Yvette;2013;11;5;163;8.1;3292600
Gif-sur-Yvette;2013;11;6;410;13.4;8282000
Gif-sur-Yvette;2013;11;7;410;13.7;8282000
Gif-sur-Yvette;2013;11;8;227;10.9;4585400
Gif-sur-Yvette;2013;11;9;296;7.5;5979200
Gif-sur-Yvette;2013;11;10;582;6.7;11756400
Gif-sur-Yvette;2013;11;11;569;6;11493800
Gif-sur-Yvette;2013;11;12;195;8.2;3939000
Gif-sur-Yvette;2013;11;13;687;6.9;13877400
Gif-sur-Yvette;2013;11;14;286;5.5;5777200
Gif-sur-Yvette;2013;11;15;369;6.5;7453800
Gif-sur-Yvette;2013;11;16;264;2.8;5332800
Gif-sur-Yvette;2013;11;17;121;4.1;2444200
Gif-sur-Yvette;2013;11;18;126;3.8;2545200
Gif-sur-Yvette;2013;11;19;269;4.2;5433800
Gif-sur-Yvette;2013;11;20;377;2.2;7615400
Gif-sur-Yvette;2013;11;21;186;2.5;3757200
Gif-sur-Yvette;2013;11;22;214;3.3;4322800
Gif-sur-Yvette;2013;11;23;168;4.8;3393600
Gif-sur-Yvette;2013;11;24;255;4.7;5151000
Gif-sur-Yvette;2013;11;25;287;5.1;5797400
Gif-sur-Yvette;2013;11;26;242;4.8;4888400
Gif-sur-Yvette;2013;11;27;291;4.5;5878200
Gif-sur-Yvette;2013;11;28;210;3.3;4242000
Gif-sur-Yvette;2013;11;29;228;6.9;4605600
Gif-sur-Yvette;2013;11;30;220;5.7;4444000
Gif-sur-Yvette;2013;12;1;340;5.7;6868000
Gif-sur-Yvette;2013;12;2;319;5.4;6443800
Gif-sur-Yvette;2013;12;3;455;2.2;9191000
Gif-sur-Yvette;2013;12;4;182;4.6;3676400
Gif-sur-Yvette;2013;12;5;518;6.3;10463600
Gif-sur-Yvette;2013;12;6;385;5.5;7777000
Gif-sur-Yvette;2013;12;7;316;5.4;6383200
Gif-sur-Yvette;2013;12;8;441;5.5;8908200
Gif-sur-Yvette;2013;12;9;448;2.5;9049600
Gif-sur-Yvette;2013;12;10;471;1.9;9514200
Gif-sur-Yvette;2013;12;11;472;1;9534400
Gif-sur-Yvette;2013;12;12;385;0.6;7777000
Gif-sur-Yvette;2013;12;13;343;1.9;6928600
Gif-sur-Yvette;2013;12;14;448;5.4;9049600
Gif-sur-Yvette;2013;12;15;479;6.4;9675800
Gif-sur-Yvette;2013;12;16;430;6.5;8686000
Gif-sur-Yvette;2013;12;17;358;6.8;7231600
Gif-sur-Yvette;2013;12;18;157;8.2;3171400
Gif-sur-Yvette;2013;12;19;279;7.3;5635800
Gif-sur-Yvette;2013;12;20;431;4.9;8706200
Gif-sur-Yvette;2013;12;21;252;4.8;5090400
Gif-sur-Yvette;2013;12;22;109;7.9;2201800
Gif-sur-Yvette;2013;12;23;149;9.1;3009800
Gif-sur-Yvette;2013;12;24;53;9.5;1070600
Gif-sur-Yvette;2013;12;25;274;6.8;5534800
Gif-sur-Yvette;2013;12;26;372;5.3;7514400
Gif-sur-Yvette;2013;12;27;108;9.2;2181600
Gif-sur-Yvette;2013;12;28;220;7;4444000
Gif-sur-Yvette;2013;12;29;481;5.1;9716200
Gif-sur-Yvette;2013;12;30;177;4.4;3575400
Gif-sur-Yvette;2013;12;31;262;6.4;5292400
Gif-sur-Yvette;2014;1;1;132;8;2666400
Gif-sur-Yvette;2014;1;2;364;9.1;7352800
Gif-sur-Yvette;2014;1;3;361;10.1;7292200
Gif-sur-Yvette;2014;1;4;320;8.3;6464000
Gif-sur-Yvette;2014;1;5;374;6.2;7554800
Gif-sur-Yvette;2014;1;6;203;11.1;4100600
Gif-sur-Yvette;2014;1;7;232;10.3;4686400
Gif-sur-Yvette;2014;1;8;411;10.5;8302200
Gif-sur-Yvette;2014;1;9;99;9.3;1999800
Gif-sur-Yvette;2014;1;10;183;5.2;3696600
Gif-sur-Yvette;2014;1;11;349;5.1;7049800
Gif-sur-Yvette;2014;1;12;135;4;2727000
Gif-sur-Yvette;2014;1;13;343;7.2;6928600
Gif-sur-Yvette;2014;1;14;462;5;9332400
Gif-sur-Yvette;2014;1;15;72;5.6;1454400
Gif-sur-Yvette;2014;1;16;198;7.7;3999600
Gif-sur-Yvette;2014;1;17;571;7.1;11534200
Gif-sur-Yvette;2014;1;18;432;6.5;8726400
Gif-sur-Yvette;2014;1;19;481;6.3;9716200
Gif-sur-Yvette;2014;1;20;279;4.8;5635800
Gif-sur-Yvette;2014;1;21;105;2;2121000
Gif-sur-Yvette;2014;1;22;203;2.4;4100600
Gif-sur-Yvette;2014;1;23;326;5.6;6585200
Gif-sur-Yvette;2014;1;24;287;4.8;5797400
Gif-sur-Yvette;2014;1;25;231;5.1;4666200
Gif-sur-Yvette;2014;1;26;122;6.2;2464400
Gif-sur-Yvette;2014;1;27;335;4;6767000
Gif-sur-Yvette;2014;1;28;190;4.2;3838000
Gif-sur-Yvette;2014;1;29;147;3.8;2969400
Gif-sur-Yvette;2014;1;30;200;4.6;4040000
Gif-sur-Yvette;2014;1;31;514;4.1;10382800
Gif-sur-Yvette;2014;2;1;458;6.4;9251600
Gif-sur-Yvette;2014;2;2;761;4.4;15372200
Gif-sur-Yvette;2014;2;3;806;4.4;16281200
Gif-sur-Yvette;2014;2;4;431;6;8706200
Gif-sur-Yvette;2014;2;5;430;6.9;8686000
Gif-sur-Yvette;2014;2;6;196;7.4;3959200
Gif-sur-Yvette;2014;2;7;642;8.9;12968400
Gif-sur-Yvette;2014;2;8;363;6.9;7332600
Gif-sur-Yvette;2014;2;9;635;5.5;12827000
Gif-sur-Yvette;2014;2;10;669;5.6;13513800
Gif-sur-Yvette;2014;2;11;324;4.6;6544800
Gif-sur-Yvette;2014;2;12;641;5.2;12948200
Gif-sur-Yvette;2014;2;13;337;5.7;6807400
Gif-sur-Yvette;2014;2;14;237;7.3;4787400
Gif-sur-Yvette;2014;2;15;471;8.7;9514200
Gif-sur-Yvette;2014;2;16;965;6.8;19493000
Gif-sur-Yvette;2014;2;17;714;6.6;14422800
Gif-sur-Yvette;2014;2;18;378;6.2;7635600
Gif-sur-Yvette;2014;2;19;441;8.1;8908200
Gif-sur-Yvette;2014;2;20;161;8.9;3252200
Gif-sur-Yvette;2014;2;21;1074;6.7;21694800
Gif-sur-Yvette;2014;2;22;565;5.9;11413000
Gif-sur-Yvette;2014;2;23;1011;7.7;20422200
Gif-sur-Yvette;2014;2;24;1045;9.2;21109000
Gif-sur-Yvette;2014;2;25;509;8.8;10281800
Gif-sur-Yvette;2014;2;26;670;6.4;13534000
Gif-sur-Yvette;2014;2;27;395;5.5;7979000
Gif-sur-Yvette;2014;2;28;521;5.5;10524200
Gif-sur-Yvette;2014;3;1;601;5;12140200
Gif-sur-Yvette;2014;3;2;1154;5.4;23310800
Gif-sur-Yvette;2014;3;3;577;5.5;11655400
Gif-sur-Yvette;2014;3;4;844;6.5;17048800
Gif-sur-Yvette;2014;3;5;1328;7;26825600
Gif-sur-Yvette;2014;3;6;1410;8.1;28482000
Gif-sur-Yvette;2014;3;7;1272;8.7;25694400
Gif-sur-Yvette;2014;3;8;1521;11;30724200
Gif-sur-Yvette;2014;3;9;1572;13;31754400
Gif-sur-Yvette;2014;3;10;1547;12.3;31249400
Gif-sur-Yvette;2014;3;11;1447;10.3;29229400
Gif-sur-Yvette;2014;3;12;1545;10.9;31209000
Gif-sur-Yvette;2014;3;13;1438;11.7;29047600
Gif-sur-Yvette;2014;3;14;1429;11.3;28865800
Gif-sur-Yvette;2014;3;15;1000;9.8;20200000
Gif-sur-Yvette;2014;3;16;1675;11.3;33835000
Gif-sur-Yvette;2014;3;17;859;7.5;17351800
Gif-sur-Yvette;2014;3;18;988;9.2;19957600
Gif-sur-Yvette;2014;3;19;1464;10.6;29572800
Gif-sur-Yvette;2014;3;20;1790;12.9;36158000
Gif-sur-Yvette;2014;3;21;1136;9.8;22947200
Gif-sur-Yvette;2014;3;22;1224;8.1;24724800
Gif-sur-Yvette;2014;3;23;1060;4.8;21412000
Gif-sur-Yvette;2014;3;24;1481;5.8;29916200
Gif-sur-Yvette;2014;3;25;431;5.3;8706200
Gif-sur-Yvette;2014;3;26;1290;5.3;26058000
Gif-sur-Yvette;2014;3;27;1392;6.4;28118400
Gif-sur-Yvette;2014;3;28;1819;9.9;36743800
Gif-sur-Yvette;2014;3;29;1584;13.3;31996800
Gif-sur-Yvette;2014;3;30;1002;13.3;20240400
Gif-sur-Yvette;2014;3;31;1229;12.9;24825800
Gif-sur-Yvette;2014;4;1;1736;14.7;35067200
Gif-sur-Yvette;2014;4;2;1334;14.9;26946800
Gif-sur-Yvette;2014;4;3;814;14.5;16442800
Gif-sur-Yvette;2014;4;4;467;11.2;9433400
Gif-sur-Yvette;2014;4;5;1889;12.8;38157800
Gif-sur-Yvette;2014;4;6;709;14.3;14321800
Gif-sur-Yvette;2014;4;7;1523;15.5;30764600
Gif-sur-Yvette;2014;4;8;1424;9.4;28764800
Gif-sur-Yvette;2014;4;9;2045;9.4;41309000
Gif-sur-Yvette;2014;4;10;2138;11.9;43187600
Gif-sur-Yvette;2014;4;11;1934;11.4;39066800
Gif-sur-Yvette;2014;4;12;2010;11.4;40602000
Gif-sur-Yvette;2014;4;13;971;10.3;19614200
Gif-sur-Yvette;2014;4;14;2239;10.2;45227800
Gif-sur-Yvette;2014;4;15;2330;8.7;47066000
Gif-sur-Yvette;2014;4;16;2341;10;47288200
Gif-sur-Yvette;2014;4;17;2378;12.8;48035600
Gif-sur-Yvette;2014;4;18;1605;10.5;32421000
Gif-sur-Yvette;2014;4;19;1427;8.5;28825400
Gif-sur-Yvette;2014;4;20;1767;11.8;35693400
Gif-sur-Yvette;2014;4;21;1102;11.8;22260400
Gif-sur-Yvette;2014;4;22;1688;12.7;34097600
Gif-sur-Yvette;2014;4;23;1870;13.5;37774000
Gif-sur-Yvette;2014;4;24;1566;14.5;31633200
Gif-sur-Yvette;2014;4;25;653;12.5;13190600
Gif-sur-Yvette;2014;4;26;622;9.3;12564400
Gif-sur-Yvette;2014;4;27;1313;9.5;26522600
Gif-sur-Yvette;2014;4;28;1108;10.7;22381600
Gif-sur-Yvette;2014;4;29;1004;9.5;20280800
Gif-sur-Yvette;2014;4;30;1299;12.4;26239800
Gif-sur-Yvette;2014;5;1;975;11.6;19695000
Gif-sur-Yvette;2014;5;2;948;11;19149600
Gif-sur-Yvette;2014;5;3;2559;9.2;51691800
Gif-sur-Yvette;2014;5;4;2553;10.7;51570600
Gif-sur-Yvette;2014;5;5;2629;14.6;53105800
Gif-sur-Yvette;2014;5;6;1657;15.1;33471400
Gif-sur-Yvette;2014;5;7;1429;12.7;28865800
Gif-sur-Yvette;2014;5;8;863;12.1;17432600
Gif-sur-Yvette;2014;5;9;1901;14.8;38400200
Gif-sur-Yvette;2014;5;10;739;12.7;14927800
Gif-sur-Yvette;2014;5;11;1964;10.6;39672800
Gif-sur-Yvette;2014;5;12;1591;9.7;32138200
Gif-sur-Yvette;2014;5;13;1941;9.3;39208200
Gif-sur-Yvette;2014;5;14;2546;11.3;51429200
Gif-sur-Yvette;2014;5;15;2894;11.2;58458800
Gif-sur-Yvette;2014;5;16;2841;12.9;57388200
Gif-sur-Yvette;2014;5;17;2805;14.9;56661000
Gif-sur-Yvette;2014;5;18;2579;17.5;52095800
Gif-sur-Yvette;2014;5;19;2817;19;56903400
Gif-sur-Yvette;2014;5;20;772;14.7;15594400
Gif-sur-Yvette;2014;5;21;672;14.1;13574400
Gif-sur-Yvette;2014;5;22;1626;13.6;32845200
Gif-sur-Yvette;2014;5;23;1625;12.9;32825000
Gif-sur-Yvette;2014;5;24;1491;11.6;30118200
Gif-sur-Yvette;2014;5;25;1742;14;35188400
Gif-sur-Yvette;2014;5;26;970;13.6;19594000
Gif-sur-Yvette;2014;5;27;944;12.9;19068800
Gif-sur-Yvette;2014;5;28;932;12.1;18826400
Gif-sur-Yvette;2014;5;29;1726;14.1;34865200
Gif-sur-Yvette;2014;5;30;1719;15.8;34723800
Gif-sur-Yvette;2014;5;31;2913;14.9;58842600
Gif-sur-Yvette;2014;6;1;1442;13.1;29128400
Gif-sur-Yvette;2014;6;2;1903;15;38440600
Gif-sur-Yvette;2014;6;3;1515;15.9;30603000
Gif-sur-Yvette;2014;6;4;990;12.7;19998000
Gif-sur-Yvette;2014;6;5;2828;13.4;57125600
Gif-sur-Yvette;2014;6;6;2904;20.1;58660800
Gif-sur-Yvette;2014;6;7;2195;21.8;44339000
Gif-sur-Yvette;2014;6;8;2215;21;44743000
Gif-sur-Yvette;2014;6;9;1586;20.6;32037200
Gif-sur-Yvette;2014;6;10;812;17.4;16402400
Gif-sur-Yvette;2014;6;11;2792;19.4;56398400
Gif-sur-Yvette;2014;6;12;2945;18.9;59489000
Gif-sur-Yvette;2014;6;13;2947;18.7;59529400
Gif-sur-Yvette;2014;6;14;2292;16.9;46298400
Gif-sur-Yvette;2014;6;15;2606;15.3;52641200
Gif-sur-Yvette;2014;6;16;2729;15.3;55125800
Gif-sur-Yvette;2014;6;17;1678;15;33895600
Gif-sur-Yvette;2014;6;18;2652;16.6;53570400
Gif-sur-Yvette;2014;6;19;2464;15.9;49772800
Gif-sur-Yvette;2014;6;20;2663;15.9;53792600
Gif-sur-Yvette;2014;6;21;3056;17.6;61731200
Gif-sur-Yvette;2014;6;22;2985;19.5;60297000
Gif-sur-Yvette;2014;6;23;2384;18.6;48156800
Gif-sur-Yvette;2014;6;24;2871;19;57994200
Gif-sur-Yvette;2014;6;25;2151;16.8;43450200
Gif-sur-Yvette;2014;6;26;2626;17.5;53045200
Gif-sur-Yvette;2014;6;27;2065;17.7;41713000
Gif-sur-Yvette;2014;6;28;787;14.8;15897400
Gif-sur-Yvette;2014;6;29;1612;14.1;32562400
Gif-sur-Yvette;2014;6;30;2030;15.8;41006000
Gif-sur-Yvette;2014;7;1;1939;18;39167800
Gif-sur-Yvette;2014;7;2;2994;18.9;60478800
Gif-sur-Yvette;2014;7;3;2979;22;60175800
Gif-sur-Yvette;2014;7;4;1134;20.7;22906800
Gif-sur-Yvette;2014;7;5;955;19;19291000
Gif-sur-Yvette;2014;7;6;821;16.4;16584200
Gif-sur-Yvette;2014;7;7;1591;15.5;32138200
Gif-sur-Yvette;2014;7;8;1541;14.7;31128200
Gif-sur-Yvette;2014;7;9;744;13.8;15028800
Gif-sur-Yvette;2014;7;10;344;13.9;6948800
