Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Internode_length	Internode_final_length	Internode_surface	Internode_PAR	Photosynthetic
61.0	272.3	-3.3	2	Maxwell	(1, 2, 3)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 2)	2	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 2)	2	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 2)	2	5	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 3, 1)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 3, 1)	5	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 3)	3	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 3, 2)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 3)	3	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 3)	3	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 3)	3	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 4, 1)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 4)	4	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 4)	4	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 4)	4	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 5)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 5)	5	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	5	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1, 6)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	6	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	7	0.0	0.0	0	0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	8	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 1, 1)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 1, 1)	5	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 1)	3	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 1, 2)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 1)	3	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 1)	3	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 1)	3	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1)	1	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 2, 1)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 2)	4	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 2)	4	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 2)	4	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1)	1	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 3)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 3)	5	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1)	1	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1, 4)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1)	1	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1)	1	5	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 1)	1	6	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1,)	-1	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2, 1, 1)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2, 1)	4	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2, 1)	4	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2)	2	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2, 2)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2, 2)	5	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2)	2	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2, 3)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2)	2	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2)	2	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 2)	2	5	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1,)	-1	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 3, 1)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 3, 1)	5	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 3)	3	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 3, 2)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 3)	3	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 3)	3	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 3)	3	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1,)	-1	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 4, 1)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 4)	4	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 4)	4	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 4)	4	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1,)	-1	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1, 5)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1,)	-1	5	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1,)	-1	6	0.0	0.0	0	0	True
61.0	272.3	-3.3	3	Maxwell	(1,)	-1	7	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 1, 1)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 1, 1)	6	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 1, 2)	7	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 1)	4	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 1)	4	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 1)	4	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2)	2	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 2, 1)	7	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 2)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 2)	5	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 2)	5	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2)	2	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 3)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 3)	6	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2)	2	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2, 4)	7	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2)	2	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2)	2	5	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 2)	2	6	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3, 1, 1)	7	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3, 1)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3, 1)	5	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3, 1)	5	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3)	3	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3, 2)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3, 2)	6	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3)	3	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3, 3)	7	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3)	3	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3)	3	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 3)	3	5	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 4, 1)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 4, 1)	6	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 4)	4	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 4, 2)	7	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 4)	4	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 4)	4	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 4)	4	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	4	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 5, 1)	7	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 5)	5	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 5)	5	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 5)	5	3	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	5	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 6)	6	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 6)	6	2	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	6	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1, 7)	7	1	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	7	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	8	0.0	0.0	0	0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	9	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1,)	-1	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 1, 1)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 1, 1)	6	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 1, 2)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 1)	4	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 1)	4	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 1)	4	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2)	2	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 2, 1)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 2)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 2)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 2)	5	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2)	2	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 3)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 3)	6	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2)	2	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2, 4)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2)	2	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2)	2	5	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 2)	2	6	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1,)	-1	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3, 1, 1)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3, 1)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3, 1)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3, 1)	5	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3)	3	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3, 2)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3, 2)	6	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3)	3	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3, 3)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3)	3	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3)	3	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 3)	3	5	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1,)	-1	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 4, 1)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 4, 1)	6	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 4)	4	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 4, 2)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 4)	4	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 4)	4	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 4)	4	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1,)	-1	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 5)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 5)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1,)	-1	5	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1, 6)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1,)	-1	6	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1,)	-1	7	0.0	0.0	0	0	True
62.0	272.3	-1.8	1	Maxwell	(1,)	-1	8	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1,)	-1	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2, 1, 1)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2, 1)	4	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2, 1)	4	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2)	2	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2, 2)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2, 2)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2)	2	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2, 3)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2)	2	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2)	2	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 2)	2	5	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1,)	-1	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 3, 1)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 3, 1)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 3)	3	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 3, 2)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 3)	3	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 3)	3	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 3)	3	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1,)	-1	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 4, 1)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 4)	4	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 4)	4	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 4)	4	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1,)	-1	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 5)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 5)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1,)	-1	5	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1, 6)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1,)	-1	6	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1,)	-1	7	0.0	0.0	0	0	True
62.0	272.3	-1.8	2	Maxwell	(1,)	-1	8	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 1, 1)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 1, 1)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 1)	3	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 1, 2)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 1)	3	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 1)	3	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 1)	3	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1)	1	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 2, 1)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 2)	4	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 2)	4	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 2)	4	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1)	1	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 3)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 3)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1)	1	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1, 4)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1)	1	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1)	1	5	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 1)	1	6	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1,)	-1	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2, 1, 1)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2, 1)	4	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2, 1)	4	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2)	2	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2, 2)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2, 2)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2)	2	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2, 3)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2)	2	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2)	2	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 2)	2	5	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1,)	-1	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 3, 1)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 3, 1)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 3)	3	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 3, 2)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 3)	3	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 3)	3	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 3)	3	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1,)	-1	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 4, 1)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 4)	4	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 4)	4	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 4)	4	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1,)	-1	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1, 5)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1,)	-1	5	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1,)	-1	6	0.0	0.0	0	0	True
62.0	272.3	-1.8	3	Maxwell	(1,)	-1	7	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1,)	-1	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 1, 1)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 1, 1)	6	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 1, 2)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 1)	4	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 1)	4	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 1)	4	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2)	2	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 2, 1)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 2)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 2)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 2)	5	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2)	2	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 3)	6	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 3)	6	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2)	2	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2, 4)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2)	2	4	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2)	2	5	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 2)	2	6	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1,)	-1	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 3, 1, 1)	7	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 3, 1)	5	1	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 3, 1)	5	2	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 3, 1)	5	3	0.0	0.0	0	0	True
62.0	272.3	-1.8	4	Maxwell	(1, 3)	3	1	0.0	0.0	0	0	True
