Init_flag	Elapsed_time	DOY	Temperature	Temp_cum	Num_plante	Num_talle	Sheath_max	Collar_height	Dead_collar_height	Delta_H	Visible_leaves_surface	Visible_surface	Leaf_contrib_to_GAI	Stem_contrib_to_GAI	Ear_contrib_to_GAI	Peduncle_contrib_to_GAI	Stop_growth_flag
False	13.0	332	5.1	141.2	2	(1,)	0.5	0.5	0.0	0.0	0.8012832128	0.8012832128	0.8012832128	0.0	0.0	0.0	False
False	13.0	332	5.1	141.2	3	(1,)	0.5	0.5	0.0	0.0	0.168130477021	0.168130477021	0.168130477021	0.0	0.0	0.0	False
False	13.0	332	5.1	141.2	4	(1,)	0.5	0.5	0.0	0.0	1.12818936938	1.12818936938	1.12818936938	0.0	0.0	0.0	False
False	14.0	333	8.1	149.3	1	(1,)	0.5	0.5	0.0	0.0	1.1002798837	1.1002798837	1.1002798837	0.0	0.0	0.0	False
False	14.0	333	8.1	149.3	2	(1,)	0.5	0.5	0.0	0.0	0.935383573287	0.935383573287	0.935383573287	0.0	0.0	0.0	False
False	14.0	333	8.1	149.3	3	(1,)	0.5	0.5	0.0	0.0	0.271946063785	0.271946063785	0.271946063785	0.0	0.0	0.0	False
False	14.0	333	8.1	149.3	4	(1,)	0.5	0.5	0.0	0.0	1.2606794237	1.2606794237	1.2606794237	0.0	0.0	0.0	False
False	15.0	334	6.2	155.5	1	(1,)	0.5	0.5	0.0	0.0	1.20189504415	1.20189504415	1.20189504415	0.0	0.0	0.0	False
False	15.0	334	6.2	155.5	2	(1,)	0.5	0.5	0.0	0.0	1.03776484733	1.03776484733	1.03776484733	0.0	0.0	0.0	False
False	15.0	334	6.2	155.5	3	(1,)	0.5	0.5	0.0	0.0	0.357370064193	0.357370064193	0.357370064193	0.0	0.0	0.0	False
False	15.0	334	6.2	155.5	4	(1,)	0.5	0.5	0.0	0.0	1.36154379282	1.36154379282	1.36154379282	0.0	0.0	0.0	False
False	16.0	335	8.0	163.5	1	(1,)	0.5	0.5	0.0	0.0	1.35523805011	1.35523805011	1.35523805011	0.0	0.0	0.0	False
False	16.0	335	8.0	163.5	2	(1,)	0.5	0.5	0.0	0.0	1.16916785815	1.16916785815	1.16916785815	0.0	0.0	0.0	False
False	16.0	335	8.0	163.5	3	(1,)	0.5	0.5	0.0	0.0	0.474208064594	0.474208064594	0.474208064594	0.0	0.0	0.0	False
False	16.0	335	8.0	163.5	4	(1,)	0.5	0.5	0.0	0.0	1.51391803578	1.51391803578	1.51391803578	0.0	0.0	0.0	False
False	17.0	336	12.8	176.3	1	(1,)	0.5	0.5	0.0	0.0	1.68243617759	1.68243617759	1.68243617759	0.0	0.0	0.0	False
False	17.0	336	12.8	176.3	2	(1,)	0.5	0.5	0.0	0.0	1.37776775544	1.37776775544	1.37776775544	0.0	0.0	0.0	False
False	17.0	336	12.8	176.3	3	(1,)	0.5	0.5	0.0	0.0	0.672695858629	0.672695858629	0.672695858629	0.0	0.0	0.0	False
False	17.0	336	12.8	176.3	4	(1,)	0.5	0.5	0.0	0.0	1.83956614247	1.83956614247	1.83956614247	0.0	0.0	0.0	False
False	18.0	337	13.9	190.2	1	(1,)	0.5	0.5	0.0	0.0	2.08467648076	2.08467648076	2.08467648076	0.0	0.0	0.0	False
False	18.0	337	13.9	190.2	2	(1,)	0.5	0.5	0.0	0.0	1.67121819411	1.67121819411	1.67121819411	0.0	0.0	0.0	False
False	18.0	337	13.9	190.2	3	(1,)	0.5	0.5	0.0	0.0	0.900598356595	0.900598356595	0.900598356595	0.0	0.0	0.0	False
False	18.0	337	13.9	190.2	4	(1,)	0.5	0.5	0.0	0.0	2.24012321993	2.24012321993	2.24012321993	0.0	0.0	0.0	False
False	19.0	338	11.5	201.7	1	(1,)	0.5	0.5	0.0	0.0	2.44135260708	2.44135260708	2.44135260708	0.0	0.0	0.0	False
False	19.0	338	11.5	201.7	2	(1,)	0.5	0.5	0.0	0.0	1.98373163694	1.98373163694	1.98373163694	0.0	0.0	0.0	False
False	19.0	338	11.5	201.7	3	(1,)	0.5	0.5	0.0	0.0	1.09042095089	1.09042095089	1.09042095089	0.0	0.0	0.0	False
False	19.0	338	11.5	201.7	4	(1,)	0.5	0.5	0.0	0.0	2.59540674943	2.59540674943	2.59540674943	0.0	0.0	0.0	False
False	20.0	339	7.2	208.9	1	(1,)	0.5	0.5	0.0	0.0	2.67282142189	2.67282142189	2.67282142189	0.0	0.0	0.0	False
False	20.0	339	7.2	208.9	2	(1,)	0.5	0.5	0.0	0.0	2.19293737829	2.19293737829	2.19293737829	0.0	0.0	0.0	False
False	20.0	339	7.2	208.9	3	(1,)	0.5	0.5	0.0	0.0	1.20843455015	1.20843455015	1.20843455015	0.0	0.0	0.0	False
False	20.0	339	7.2	208.9	4	(1,)	0.5	0.5	0.0	0.0	2.82600367755	2.82600367755	2.82600367755	0.0	0.0	0.0	False
False	21.0	340	5.1	214.0	1	(1,)	0.5	0.5	0.0	0.0	2.84057963907	2.84057963907	2.84057963907	0.0	0.0	0.0	False
False	21.0	340	5.1	214.0	2	(1,)	0.5	0.5	0.0	0.0	2.34701881705	2.34701881705	2.34701881705	0.0	0.0	0.0	False
False	21.0	340	5.1	214.0	3	(1,)	0.5	0.5	0.0	0.0	1.2916399493	1.2916399493	1.2916399493	0.0	0.0	0.0	False
False	21.0	340	5.1	214.0	4	(1,)	0.5	0.5	0.0	0.0	2.99311318335	2.99311318335	2.99311318335	0.0	0.0	0.0	False
False	22.0	341	4.4	218.4	1	(1,)	0.5	0.5	0.0	0.0	2.98784510003	2.98784510003	2.98784510003	0.0	0.0	0.0	False
False	22.0	341	4.4	218.4	2	(1,)	0.5	0.5	0.0	0.0	2.4826057345	2.4826057345	2.4826057345	0.0	0.0	0.0	False
False	22.0	341	4.4	218.4	3	(1,)	0.5	0.5	0.0	0.0	1.36316674514	1.36316674514	1.36316674514	0.0	0.0	0.0	False
False	22.0	341	4.4	218.4	4	(1,)	0.5	0.5	0.0	0.0	3.16630953528	3.16630953528	3.16630953528	0.0	0.0	0.0	False
False	23.0	342	6.5	224.9	1	(1,)	0.5	0.5	0.0	0.0	3.32847515601	3.32847515601	3.32847515601	0.0	0.0	0.0	False
False	23.0	342	6.5	224.9	2	(1,)	0.5	0.5	0.0	0.0	2.68719776327	2.68719776327	2.68719776327	0.0	0.0	0.0	False
False	23.0	342	6.5	224.9	3	(1,)	0.5	0.5	0.0	0.0	1.48353025912	1.48353025912	1.48353025912	0.0	0.0	0.0	False
False	23.0	342	6.5	224.9	4	(1,)	0.591242424242	0.591242424242	0.0	0.0	3.33600272516	3.33600272516	3.33600272516	0.0	0.0	0.0	False
False	24.0	343	5.8	230.7	1	(1,)	0.667181818182	0.667181818182	0.0	0.0	3.41488475546	3.41488475546	3.41488475546	0.0	0.0	0.0	False
False	24.0	343	5.8	230.7	2	(1,)	0.5	0.5	0.0	0.0	2.87407966944	2.87407966944	2.87407966944	0.0	0.0	0.0	False
False	24.0	343	5.8	230.7	3	(1,)	0.5	0.5	0.0	0.0	1.6160470815	1.6160470815	1.6160470815	0.0	0.0	0.0	False
False	24.0	343	5.8	230.7	4	(1,)	0.905848484848	0.905848484848	0.0	0.0	3.31680971544	3.31680971544	3.31680971544	0.0	0.0	0.0	False
False	25.0	344	6.7	237.4	1	(1,)	1.03060606061	1.03060606061	0.0	0.0	3.39218519077	3.39218519077	3.39218519077	0.0	0.0	0.0	False
False	25.0	344	6.7	237.4	2	(1,)	0.5	0.5	0.0	0.0	3.17904470612	3.17904470612	3.17904470612	0.0	0.0	0.0	False
False	25.0	344	6.7	237.4	3	(1,)	0.5	0.5	0.0	0.0	1.79213765915	1.79213765915	1.79213765915	0.0	0.0	0.0	False
False	25.0	344	6.7	237.4	4	(1,)	1.26927272727	1.26927272727	0.0	0.0	3.29481365375	3.29481365375	3.29481365375	0.0	0.0	0.0	False
False	26.0	345	5.0	242.4	1	(1,)	1.30181818182	1.30181818182	0.0	0.0	3.37533164536	3.37533164536	3.37533164536	0.0	0.0	0.0	False
False	26.0	345	5.0	242.4	2	(1,)	0.634636363636	0.634636363636	0.0	0.0	3.25760768561	3.25760768561	3.25760768561	0.0	0.0	0.0	False
False	26.0	345	5.0	242.4	3	(1,)	0.5	0.5	0.0	0.0	1.92992988387	1.92992988387	1.92992988387	0.0	0.0	0.0	False
False	26.0	345	5.0	242.4	4	(1,)	1.54048484848	1.54048484848	0.0	0.0	3.27852104245	3.27852104245	3.27852104245	0.0	0.0	0.0	False
False	27.0	346	3.6	246.0	1	(1,)	1.49709090909	1.49709090909	0.0	0.0	3.36324283314	3.36324283314	3.36324283314	0.0	0.0	0.0	False
False	27.0	346	3.6	246.0	2	(1,)	0.829909090909	0.829909090909	0.0	0.0	3.24603913277	3.24603913277	3.24603913277	0.0	0.0	0.0	False
False	27.0	346	3.6	246.0	3	(1,)	0.5	0.5	0.0	0.0	2.03225492158	2.03225492158	2.03225492158	0.0	0.0	0.0	False
False	27.0	346	3.6	246.0	4	(1,)	1.73575757576	1.73575757576	0.0	0.0	3.26685511905	3.26685511905	3.26685511905	0.0	0.0	0.0	False
False	28.0	347	2.9	248.9	1	(1,)	1.65439393939	1.65439393939	0.0	0.0	3.35353275823	3.35353275823	3.35353275823	0.0	0.0	0.0	False
False	28.0	347	2.9	248.9	2	(1,)	0.987212121212	0.987212121212	0.0	0.0	3.2367594479	3.2367594479	3.2367594479	0.0	0.0	0.0	False
False	28.0	347	2.9	248.9	3	(1,)	0.5	0.5	0.0	0.0	2.11657977065	2.11657977065	2.11657977065	0.0	0.0	0.0	False
False	28.0	347	2.9	248.9	4	(1,)	1.89306060606	1.89306060606	0.0	0.0	3.25749699679	3.25749699679	3.25749699679	0.0	0.0	0.0	False
False	29.0	348	4.1	253.0	1	(1,)	1.87678787879	1.87678787879	0.0	0.0	3.33986047952	3.33986047952	3.33986047952	0.0	0.0	0.0	False
False	29.0	348	4.1	253.0	2	(1,)	1.20960606061	1.20960606061	0.0	0.0	3.2236999231	3.2236999231	3.2236999231	0.0	0.0	0.0	False
False	29.0	348	4.1	253.0	3	(1,)	0.5	0.5	0.0	0.0	2.23868428665	2.23868428665	2.23868428665	0.0	0.0	0.0	False
False	29.0	348	4.1	253.0	4	(1,)	2.11545454545	2.11545454545	0.0	0.0	3.24432657774	3.31686880811	3.24432657774	0.0725422303647	0.0	0.0	False
