Init_flag	Elapsed_time	DOY	Temperature	Temp_cum	Num_plante	Num_talle	Sheath_max	Collar_height	Dead_collar_height	Delta_H	Visible_leaves_surface	Visible_surface	Leaf_contrib_to_GAI	Stem_contrib_to_GAI	Ear_contrib_to_GAI	Peduncle_contrib_to_GAI	Stop_growth_flag
False	115.0	69	2.2	530.8	2	(1, 3)	0.0	0.0	0.0	0.0	1.06674023367	1.06674023367	1.06674023367	0.0	0.0	0.0	False
False	115.0	69	2.2	530.8	2	(1,)	3.25504	3.25504	0.0	0.0	11.5986935522	12.387258441	11.5986935522	0.788564888792	0.0	0.0	False
False	115.0	69	2.2	530.8	3	(1, 2)	0.0	0.0	0.0	0.0	1.78970972568	1.78970972568	1.78970972568	0.0	0.0	0.0	False
False	115.0	69	2.2	530.8	3	(1, 3)	0.0	0.0	0.0	0.0	0.157511644224	0.157511644224	0.157511644224	0.0	0.0	0.0	False
False	115.0	69	2.2	530.8	3	(1,)	3.25504	3.25504	0.0	0.0	8.71242702291	9.5009919117	8.71242702291	0.788564888792	0.0	0.0	False
False	115.0	69	2.2	530.8	4	(1, 2)	0.0	0.0	0.0	0.0	4.60655260672	4.60655260672	4.60655260672	0.0	0.0	0.0	False
False	115.0	69	2.2	530.8	4	(1,)	3.25504	3.25504	0.0	0.0	11.9698970391	12.7584619279	11.9698970391	0.788564888792	0.0	0.0	False
False	116.0	70	4.4	535.2	1	(1, 2)	0.0	0.0	0.0	0.0	4.79725652458	4.79725652458	4.79725652458	0.0	0.0	0.0	False
False	116.0	70	4.4	535.2	1	(1,)	3.25504	3.25504	0.0	0.0	12.2652328955	13.0537977843	12.2652328955	0.788564888792	0.0	0.0	False
False	116.0	70	4.4	535.2	2	(1, 2)	0.0	0.0	0.0	0.0	4.31373333862	4.31373333862	4.31373333862	0.0	0.0	0.0	False
False	116.0	70	4.4	535.2	2	(1, 3)	0.0	0.0	0.0	0.0	1.11363481091	1.11363481091	1.11363481091	0.0	0.0	0.0	False
False	116.0	70	4.4	535.2	2	(1,)	3.25504	3.25504	0.0	0.0	11.8908604666	12.6794253554	11.8908604666	0.788564888792	0.0	0.0	False
False	116.0	70	4.4	535.2	3	(1, 2)	0.0	0.0	0.0	0.0	1.86121911798	1.86121911798	1.86121911798	0.0	0.0	0.0	False
False	116.0	70	4.4	535.2	3	(1, 3)	0.0	0.0	0.0	0.0	0.168288306751	0.168288306751	0.168288306751	0.0	0.0	0.0	False
False	116.0	70	4.4	535.2	3	(1,)	3.25504	3.25504	0.0	0.0	8.74742150848	9.53598639727	8.74742150848	0.788564888792	0.0	0.0	False
False	116.0	70	4.4	535.2	4	(1, 2)	0.0	0.0	0.0	0.0	4.79725652458	4.79725652458	4.79725652458	0.0	0.0	0.0	False
False	116.0	70	4.4	535.2	4	(1,)	3.25504	3.25504	0.0	0.0	12.2652328955	13.0537977843	12.2652328955	0.788564888792	0.0	0.0	False
False	117.0	71	5.5	540.7	1	(1, 2)	0.0	0.0	0.0	0.0	5.03563642192	5.03563642192	5.03563642192	0.0	0.0	0.0	False
False	117.0	71	5.5	540.7	1	(1,)	3.25504	3.25504	0.0	0.0	12.6367369813	13.4253018701	12.6367369813	0.788564888792	0.0	0.0	False
False	117.0	71	5.5	540.7	2	(1, 2)	0.0	0.0	0.0	0.0	4.56356605172	4.56356605172	4.56356605172	0.0	0.0	0.0	False
False	117.0	71	5.5	540.7	2	(1, 3)	0.0	0.0	0.0	0.0	1.17225303246	1.17225303246	1.17225303246	0.0	0.0	0.0	False
False	117.0	71	5.5	540.7	2	(1,)	3.25504	3.25504	0.0	0.0	12.2584033749	13.0469682637	12.2584033749	0.788564888792	0.0	0.0	False
False	117.0	71	5.5	540.7	3	(1, 2)	0.0	0.0	0.0	0.0	1.95195378717	1.95195378717	1.95195378717	0.0	0.0	0.0	False
False	117.0	71	5.5	540.7	3	(1, 3)	0.0	0.0	0.0	0.0	0.728440351478	0.728440351478	0.728440351478	0.0	0.0	0.0	False
False	117.0	71	5.5	540.7	3	(1,)	3.25504	3.25504	0.0	0.0	9.94811081196	10.7366757007	9.94811081196	0.788564888792	0.0	0.0	False
False	117.0	71	5.5	540.7	4	(1, 2)	0.0	0.0	0.0	0.0	5.03563642192	5.03563642192	5.03563642192	0.0	0.0	0.0	False
False	117.0	71	5.5	540.7	4	(1,)	3.25504	3.25504	0.0	0.0	12.6367369813	13.4253018701	12.6367369813	0.788564888792	0.0	0.0	False
False	118.0	72	5.0	545.7	1	(1, 2)	0.0	0.0	0.0	0.0	5.25234541949	5.25234541949	5.25234541949	0.0	0.0	0.0	False
False	118.0	72	5.0	545.7	1	(1,)	3.25504	3.25504	0.0	0.0	12.9767186374	13.7652835262	12.9767186374	0.788564888792	0.0	0.0	False
False	118.0	72	5.0	545.7	2	(1, 2)	0.0	0.0	0.0	0.0	4.7906867	4.7906867	4.7906867	0.0	0.0	0.0	False
False	118.0	72	5.0	545.7	2	(1, 3)	0.0	0.0	0.0	0.0	1.22554232478	1.22554232478	1.22554232478	0.0	0.0	0.0	False
False	118.0	72	5.0	545.7	2	(1,)	3.25504	3.25504	0.0	0.0	12.5947839605	13.3833488493	12.5947839605	0.788564888792	0.0	0.0	False
False	118.0	72	5.0	545.7	3	(1, 2)	0.0	0.0	0.0	0.0	2.03573950594	2.03573950594	2.03573950594	0.0	0.0	0.0	False
False	118.0	72	5.0	545.7	3	(1, 3)	0.0	0.0	0.0	0.0	0.778772540337	0.778772540337	0.778772540337	0.0	0.0	0.0	False
False	118.0	72	5.0	545.7	3	(1,)	3.25504	3.25504	0.0	0.0	10.0952077965	10.8837726853	10.0952077965	0.788564888792	0.0	0.0	False
False	118.0	72	5.0	545.7	4	(1, 2)	0.0	0.0	0.0	0.0	5.25234541949	5.25234541949	5.25234541949	0.0	0.0	0.0	False
False	118.0	72	5.0	545.7	4	(1,)	3.25504	3.25504	0.0	0.0	12.9767186374	13.7652835262	12.9767186374	0.788564888792	0.0	0.0	False
False	119.0	73	3.5	549.2	1	(1, 2)	0.0	0.0	0.0	0.0	5.40404171779	5.40404171779	5.40404171779	0.0	0.0	0.0	False
False	119.0	73	3.5	549.2	1	(1,)	3.29882848485	3.29882848485	0.0	0.0	13.1813613257	13.9974393309	13.1813613257	0.816078005255	0.0	0.0	False
False	119.0	73	3.5	549.2	2	(1, 2)	0.0	0.0	0.0	0.0	4.94967115379	4.94967115379	4.94967115379	0.0	0.0	0.0	False
False	119.0	73	3.5	549.2	2	(1, 3)	0.0	0.0	0.0	0.0	1.2628448294	1.2628448294	1.2628448294	0.0	0.0	0.0	False
False	119.0	73	3.5	549.2	2	(1,)	3.25504	3.25504	0.0	0.0	12.8315257496	13.6200906384	12.8315257496	0.788564888792	0.0	0.0	False
False	119.0	73	3.5	549.2	3	(1, 2)	0.0	0.0	0.0	0.0	2.09512598074	2.09512598074	2.09512598074	0.0	0.0	0.0	False
False	119.0	73	3.5	549.2	3	(1, 3)	0.0	0.0	0.0	0.0	0.814005072537	0.814005072537	0.814005072537	0.0	0.0	0.0	False
False	119.0	73	3.5	549.2	3	(1,)	3.25504	3.25504	0.0	0.0	10.1994510649	10.9880159537	10.1994510649	0.788564888792	0.0	0.0	False
False	119.0	73	3.5	549.2	4	(1, 2)	0.0	0.0	0.0	0.0	5.40404171779	5.40404171779	5.40404171779	0.0	0.0	0.0	False
False	119.0	73	3.5	549.2	4	(1,)	3.29882848485	3.29882848485	0.0	0.0	13.1813613257	13.9974393309	13.1813613257	0.816078005255	0.0	0.0	False
False	120.0	74	4.1	553.3	1	(1, 2)	0.0	0.0	0.0	0.0	5.58174309581	5.58174309581	5.58174309581	0.0	0.0	0.0	False
False	120.0	74	4.1	553.3	1	(1, 2, 1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
False	120.0	74	4.1	553.3	1	(1, 4)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
False	120.0	74	4.1	553.3	1	(1,)	3.69314909091	3.69314909091	0.0	0.0	13.1511681933	14.2150051423	13.1511681933	1.06383694909	0.0	0.0	False
False	120.0	74	4.1	553.3	2	(1, 2)	0.0	0.0	0.0	0.0	5.13591008538	5.13591008538	5.13591008538	0.0	0.0	0.0	False
False	120.0	74	4.1	553.3	2	(1, 3)	0.0	0.0	0.0	0.0	1.3065420491	1.3065420491	1.3065420491	0.0	0.0	0.0	False
False	120.0	74	4.1	553.3	2	(1,)	3.25504	3.25504	0.0	0.0	13.110187671	13.8987525598	13.110187671	0.788564888792	0.0	0.0	False
False	120.0	74	4.1	553.3	3	(1, 2)	0.0	0.0	0.0	0.0	2.16546437079	2.16546437079	2.16546437079	0.0	0.0	0.0	False
False	120.0	74	4.1	553.3	3	(1, 3)	0.0	0.0	0.0	0.0	0.855277467401	0.855277467401	0.855277467401	0.0	0.0	0.0	False
False	120.0	74	4.1	553.3	3	(1,)	3.25504	3.25504	0.0	0.0	10.3229004334	11.1114653222	10.3229004334	0.788564888792	0.0	0.0	False
False	120.0	74	4.1	553.3	4	(1, 2)	0.0	0.0	0.0	0.0	5.58174309581	5.58174309581	5.58174309581	0.0	0.0	0.0	False
False	120.0	74	4.1	553.3	4	(1, 4)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
False	120.0	74	4.1	553.3	4	(1,)	3.69314909091	3.69314909091	0.0	0.0	13.1511681933	14.2150051423	13.1511681933	1.06383694909	0.0	0.0	False
False	121.0	75	9.3	562.6	1	(1, 2)	0.0	0.0	0.0	0.0	5.93552180857	5.93552180857	5.93552180857	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	1	(1, 2, 1)	0.0	0.0	0.0	0.0	0.0656224499152	0.0656224499152	0.0656224499152	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	1	(1, 4)	0.0	0.0	0.0	0.0	0.694089921381	0.694089921381	0.694089921381	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	1	(1,)	3.80856	3.80856	0.0	0.0	13.208024403	14.3443761649	13.208024403	1.13635176192	0.0	0.0	False
False	121.0	75	9.3	562.6	2	(1, 2)	0.0	0.0	0.0	0.0	5.49866612754	5.49866612754	5.49866612754	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	2	(1, 2, 1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	2	(1, 3)	0.0	0.0	0.0	0.0	1.40566013281	1.40566013281	1.40566013281	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	2	(1, 4)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	2	(1,)	3.80856	3.80856	0.0	0.0	13.1403861452	14.2767379071	13.1403861452	1.13635176192	0.0	0.0	False
False	121.0	75	9.3	562.6	3	(1, 2)	0.0	0.0	0.0	0.0	3.45940286451	3.45940286451	3.45940286451	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	3	(1, 3)	0.0	0.0	0.0	0.0	0.948895338678	0.948895338678	0.948895338678	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	3	(1,)	3.25504	3.25504	0.0	0.0	10.608262178	11.3968270668	10.608262178	0.788564888792	0.0	0.0	False
False	121.0	75	9.3	562.6	4	(1, 2)	0.0	0.0	0.0	0.0	5.93552180857	5.93552180857	5.93552180857	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	4	(1, 4)	0.0	0.0	0.0	0.0	0.694089921381	0.694089921381	0.694089921381	0.0	0.0	0.0	False
False	121.0	75	9.3	562.6	4	(1,)	3.80856	3.80856	0.0	0.0	13.208024403	14.3443761649	13.208024403	1.13635176192	0.0	0.0	False
False	122.0	76	8.9	571.5	1	(1, 2)	0.0	0.0	0.0	0.0	6.18433688847	6.18433688847	6.18433688847	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	1	(1, 2, 1)	0.0	0.0	0.0	0.0	0.0843206938891	0.0843206938891	0.0843206938891	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	1	(1, 4)	0.0	0.0	0.0	0.0	0.775817115879	0.775817115879	0.775817115879	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	1	(1,)	3.80856	3.80856	0.0	0.0	13.295356961	14.431708723	13.295356961	1.13635176192	0.0	0.0	False
False	122.0	76	8.9	571.5	2	(1, 2)	0.0	0.0	0.0	0.0	5.84024640175	5.84024640175	5.84024640175	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	2	(1, 2, 1)	0.0	0.0	0.0	0.0	0.0611835086599	0.0611835086599	0.0611835086599	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	2	(1, 3)	0.0	0.0	0.0	0.0	1.72143505189	1.72143505189	1.72143505189	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	2	(1, 4)	0.0	0.0	0.0	0.0	0.168560453939	0.168560453939	0.168560453939	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	2	(1,)	3.80856	3.80856	0.0	0.0	13.2135201409	14.3498719028	13.2135201409	1.13635176192	0.0	0.0	False
False	122.0	76	8.9	571.5	3	(1, 2)	0.0	0.0	0.0	0.0	3.76913408521	3.76913408521	3.76913408521	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	3	(1, 3)	0.0	0.0	0.0	0.0	1.03848663485	1.03848663485	1.03848663485	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	3	(1,)	3.25504	3.25504	0.0	0.0	10.8882943633	11.6768592521	10.8882943633	0.788564888792	0.0	0.0	False
False	122.0	76	8.9	571.5	4	(1, 2)	0.0	0.0	0.0	0.0	6.18433688847	6.18433688847	6.18433688847	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	4	(1, 4)	0.0	0.0	0.0	0.0	0.775817115879	0.775817115879	0.775817115879	0.0	0.0	0.0	False
False	122.0	76	8.9	571.5	4	(1,)	3.80856	3.80856	0.0	0.0	13.295356961	14.431708723	13.295356961	1.13635176192	0.0	0.0	False
False	123.0	77	8.6	580.1	1	(1, 2)	0.0	0.0	0.0	0.0	6.43367550081	6.43367550081	6.43367550081	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	1	(1, 2, 1)	0.0	0.0	0.0	0.0	0.104612481066	0.104612481066	0.104612481066	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	1	(1, 4)	0.0	0.0	0.0	0.0	0.854789461125	0.854789461125	0.854789461125	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	1	(1,)	3.80856	3.80856	0.0	0.0	13.3951425813	14.5314943432	13.3951425813	1.13635176192	0.0	0.0	False
False	123.0	77	8.6	580.1	2	(1, 2)	0.0	0.0	0.0	0.0	6.09871329808	6.09871329808	6.09871329808	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	2	(1, 2, 1)	0.0	0.0	0.0	0.0	0.0788654624675	0.0788654624675	0.0788654624675	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	2	(1, 3)	0.0	0.0	0.0	0.0	1.85724745368	1.85724745368	1.85724745368	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	2	(1, 4)	0.0	0.0	0.0	0.0	0.754081492727	0.754081492727	0.754081492727	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	2	(1,)	3.80856	3.80856	0.0	0.0	13.2993554951	14.435707257	13.2993554951	1.13635176192	0.0	0.0	False
False	123.0	77	8.6	580.1	3	(1, 2)	0.0	0.0	0.0	0.0	4.1624664992	4.1624664992	4.1624664992	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	3	(1, 3)	0.0	0.0	0.0	0.0	1.12505799968	1.12505799968	1.12505799968	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	3	(1,)	3.25504	3.25504	0.0	0.0	11.4790698984	12.2676347872	11.4790698984	0.788564888792	0.0	0.0	False
False	123.0	77	8.6	580.1	4	(1, 2)	0.0	0.0	0.0	0.0	6.43367550081	6.43367550081	6.43367550081	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	4	(1, 4)	0.0	0.0	0.0	0.0	0.854789461125	0.854789461125	0.854789461125	0.0	0.0	0.0	False
False	123.0	77	8.6	580.1	4	(1,)	3.80856	3.80856	0.0	0.0	13.3951425813	14.5314943432	13.3951425813	1.13635176192	0.0	0.0	False
False	124.0	78	5.3	585.4	1	(1, 2)	0.0	0.0	0.0	0.0	6.59169940162	6.59169940162	6.59169940162	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	1	(1, 2, 1)	0.0	0.0	0.0	0.0	0.118206448909	0.118206448909	0.118206448909	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	1	(1, 4)	0.0	0.0	0.0	0.0	0.90345846459	0.90345846459	0.90345846459	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	1	(1,)	3.80856	3.80856	0.0	0.0	15.2092045869	16.3455563488	15.2092045869	1.13635176192	0.0	0.0	False
False	124.0	78	5.3	585.4	2	(1, 2)	0.0	0.0	0.0	0.0	6.26230043845	6.26230043845	6.26230043845	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	2	(1, 2, 1)	0.0	0.0	0.0	0.0	0.0908787922806	0.0908787922806	0.0908787922806	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	2	(1, 3)	0.0	0.0	0.0	0.0	1.94294790186	1.94294790186	1.94294790186	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	2	(1, 4)	0.0	0.0	0.0	0.0	0.803326298182	0.803326298182	0.803326298182	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	2	(1,)	3.80856	3.80856	0.0	0.0	13.3596780783	14.4960298402	13.3596780783	1.13635176192	0.0	0.0	False
False	124.0	78	5.3	585.4	3	(1, 2)	0.0	0.0	0.0	0.0	4.39843745888	4.39843745888	4.39843745888	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	3	(1, 3)	0.0	0.0	0.0	0.0	1.17841011987	1.17841011987	1.17841011987	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	3	(1,)	3.25504	3.25504	0.0	0.0	11.8313390427	12.6199039315	11.8313390427	0.788564888792	0.0	0.0	False
False	124.0	78	5.3	585.4	4	(1, 2)	0.0	0.0	0.0	0.0	6.59169940162	6.59169940162	6.59169940162	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	4	(1, 4)	0.0	0.0	0.0	0.0	0.90345846459	0.90345846459	0.90345846459	0.0	0.0	0.0	False
False	124.0	78	5.3	585.4	4	(1,)	3.80856	3.80856	0.0	0.0	15.2092045869	16.3455563488	15.2092045869	1.13635176192	0.0	0.0	False
False	125.0	79	2.5	587.9	1	(1, 2)	0.0	0.0	0.0	0.0	6.66739350155	6.66739350155	6.66739350155	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	1	(1, 2, 1)	0.0	0.0	0.0	0.0	0.124906834179	0.124906834179	0.124906834179	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	1	(1, 4)	0.0	0.0	0.0	0.0	0.926415541697	0.926415541697	0.926415541697	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	1	(1,)	3.80856	3.80856	0.0	0.0	15.3149506865	16.4513024484	15.3149506865	1.13635176192	0.0	0.0	False
False	125.0	79	2.5	587.9	2	(1, 2)	0.0	0.0	0.0	0.0	6.3406022094	6.3406022094	6.3406022094	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	2	(1, 2, 1)	0.0	0.0	0.0	0.0	0.0968409382084	0.0968409382084	0.0968409382084	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	2	(1, 3)	0.0	0.0	0.0	0.0	1.98390258723	1.98390258723	1.98390258723	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	2	(1, 4)	0.0	0.0	0.0	0.0	0.82655498	0.82655498	0.82655498	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	2	(1,)	3.80856	3.80856	0.0	0.0	13.3900972281	14.52644899	13.3900972281	1.13635176192	0.0	0.0	False
False	125.0	79	2.5	587.9	3	(1, 2)	0.0	0.0	0.0	0.0	4.50974451533	4.50974451533	4.50974451533	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	3	(1, 3)	0.0	0.0	0.0	0.0	1.2035762143	1.2035762143	1.2035762143	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	3	(1,)	3.25504	3.25504	0.0	0.0	11.9983396962	12.786904585	11.9983396962	0.788564888792	0.0	0.0	False
False	125.0	79	2.5	587.9	4	(1, 2)	0.0	0.0	0.0	0.0	6.66739350155	6.66739350155	6.66739350155	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	4	(1, 4)	0.0	0.0	0.0	0.0	0.926415541697	0.926415541697	0.926415541697	0.0	0.0	0.0	False
False	125.0	79	2.5	587.9	4	(1,)	3.80856	3.80856	0.0	0.0	15.3149506865	16.4513024484	15.3149506865	1.13635176192	0.0	0.0	False
False	126.0	80	3.9	591.8	1	(1, 2)	0.0	0.0	0.0	0.0	6.78695408825	6.78695408825	6.78695408825	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	1	(1, 2, 1)	0.0	0.0	0.0	0.0	0.135728249648	0.135728249648	0.135728249648	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	1	(1, 4)	0.0	0.0	0.0	0.0	0.962228581982	0.962228581982	0.962228581982	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	1	(1,)	3.80856	3.80856	0.0	0.0	15.4813980948	16.6177498567	15.4813980948	1.13635176192	0.0	0.0	False
False	126.0	80	3.9	591.8	2	(1, 2)	0.0	0.0	0.0	0.0	6.46420964471	6.46420964471	6.46420964471	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	2	(1, 2, 1)	0.0	0.0	0.0	0.0	0.106520101435	0.106520101435	0.106520101435	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	2	(1, 3)	0.0	0.0	0.0	0.0	2.04847022685	2.04847022685	2.04847022685	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	2	(1, 4)	0.0	0.0	0.0	0.0	0.862791723636	0.862791723636	0.862791723636	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	2	(1,)	3.80856	3.80856	0.0	0.0	15.1277591339	16.2641108958	15.1277591339	1.13635176192	0.0	0.0	False
False	126.0	80	3.9	591.8	3	(1, 2)	0.0	0.0	0.0	0.0	4.68338352339	4.68338352339	4.68338352339	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	3	(1, 3)	0.0	0.0	0.0	0.0	1.24283532161	1.24283532161	1.24283532161	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	3	(1,)	3.25504	3.25504	0.0	0.0	12.259930748	13.0484956368	12.259930748	0.788564888792	0.0	0.0	False
False	126.0	80	3.9	591.8	4	(1, 2)	0.0	0.0	0.0	0.0	6.78695408825	6.78695408825	6.78695408825	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	4	(1, 4)	0.0	0.0	0.0	0.0	0.962228581982	0.962228581982	0.962228581982	0.0	0.0	0.0	False
False	126.0	80	3.9	591.8	4	(1,)	3.80856	3.80856	0.0	0.0	15.4813980948	16.6177498567	15.4813980948	1.13635176192	0.0	0.0	False
False	127.0	81	4.6	596.4	1	(1, 2)	0.0	0.0	0.0	0.0	6.93028923623	6.93028923623	6.93028923623	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	1	(1, 2, 1)	0.0	0.0	0.0	0.0	0.149069720654	0.149069720654	0.149069720654	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	1	(1, 4)	0.0	0.0	0.0	0.0	1.00446960386	1.00446960386	1.00446960386	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	1	(1,)	3.80856	3.80856	0.0	0.0	15.6800445798	16.8163963417	15.6800445798	1.13635176192	0.0	0.0	False
False	127.0	81	4.6	596.4	2	(1, 2)	0.0	0.0	0.0	0.0	6.61228491694	6.61228491694	6.61228491694	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	2	(1, 2, 1)	0.0	0.0	0.0	0.0	0.118529027499	0.118529027499	0.118529027499	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	2	(1, 3)	0.0	0.0	0.0	0.0	2.125689539	2.125689539	2.125689539	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	2	(1, 4)	0.0	0.0	0.0	0.0	0.905532498182	0.905532498182	0.905532498182	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	2	(1,)	3.80856	3.80856	0.0	0.0	15.3219991957	16.4583509576	15.3219991957	1.13635176192	0.0	0.0	False
False	127.0	81	4.6	596.4	3	(1, 2)	0.0	0.0	0.0	0.0	4.88818850725	4.88818850725	4.88818850725	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	3	(1, 3)	0.0	0.0	0.0	0.0	1.28914093536	1.28914093536	1.28914093536	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	3	(1,)	3.25504	3.25504	0.0	0.0	12.5701502524	13.3587151412	12.5701502524	0.788564888792	0.0	0.0	False
False	127.0	81	4.6	596.4	4	(1, 2)	0.0	0.0	0.0	0.0	6.93028923623	6.93028923623	6.93028923623	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	4	(1, 4)	0.0	0.0	0.0	0.0	1.00446960386	1.00446960386	1.00446960386	0.0	0.0	0.0	False
False	127.0	81	4.6	596.4	4	(1,)	3.80856	3.80856	0.0	0.0	15.6800445798	16.8163963417	15.6800445798	1.13635176192	0.0	0.0	False
False	128.0	82	2.9	599.3	1	(1, 2)	0.0	0.0	0.0	0.0	7.02194043748	7.02194043748	7.02194043748	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	1	(1, 2, 1)	0.0	0.0	0.0	0.0	0.15780203081	0.15780203081	0.15780203081	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	1	(1, 4)	0.0	0.0	0.0	0.0	1.0310998133	1.0310998133	1.0310998133	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	1	(1,)	3.80856	3.80856	0.0	0.0	15.8065709404	16.9429227024	15.8065709404	1.13635176192	0.0	0.0	False
False	128.0	82	2.9	599.3	2	(1, 2)	0.0	0.0	0.0	0.0	6.70690605513	6.70690605513	6.70690605513	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	2	(1, 2, 1)	0.0	0.0	0.0	0.0	0.126429447066	0.126429447066	0.126429447066	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	2	(1, 3)	0.0	0.0	0.0	0.0	2.1749623725	2.1749623725	2.1749623725	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	2	(1, 4)	0.0	0.0	0.0	0.0	0.932477769091	0.932477769091	0.932477769091	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	2	(1,)	3.80856	3.80856	0.0	0.0	15.4457143103	16.5820660722	15.4457143103	1.13635176192	0.0	0.0	False
False	128.0	82	2.9	599.3	3	(1, 2)	0.0	0.0	0.0	0.0	5.01730469274	5.01730469274	5.01730469274	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	3	(1, 3)	0.0	0.0	0.0	0.0	1.3183336049	1.3183336049	1.3183336049	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	3	(1,)	3.25504	3.25504	0.0	0.0	12.7666558382	13.555220727	12.7666558382	0.788564888792	0.0	0.0	False
False	128.0	82	2.9	599.3	4	(1, 2)	0.0	0.0	0.0	0.0	7.02194043748	7.02194043748	7.02194043748	0.0	0.0	0.0	False
False	128.0	82	2.9	599.3	4	(1, 4)	0.0	0.0	0.0	0.0	1.0310998133	1.0310998133	1.0310998133	0.0	0.0	0.0	False
