Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Blade_sumtemp	Blade_width	Blade_length	Blade_visible_length	Blade_final_length	Blade_visible_surface	Blade_surface	Blade_PAR	Senesc_flag	Photosynthetic
22.0	218.4	4.4	2	Maxwell	(1,)	-1	2	200.6	0.4722	2.44021464646	1.94021464646	7.8	0.0569732436946	0.864202017045	0.0	False	True
22.0	218.4	4.4	3	Maxwell	(1,)	-1	1	157.6	0.393	4.58712121212	4.08712121212	7.0	0.918488636364	1.35205397727	0.0	False	True
22.0	218.4	4.4	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	6.73866666667	7.0	1.960546	2.06325	0.0	False	True
22.0	218.4	4.4	4	Maxwell	(1,)	-1	2	200.9	0.4722	3.39880050505	2.89880050505	7.8	0.127176844571	1.20368519886	0.0	False	True
23.0	224.9	6.5	1	Maxwell	(1,)	-1	1	152.9	0.393	7.0	6.85257575758	7.0	2.00531227273	2.06325	0.0	False	True
23.0	224.9	6.5	1	Maxwell	(1,)	-1	2	189.6	0.4722	3.69835858586	3.19835858586	7.8	0.154819512416	1.30977369318	0.0	False	True
23.0	224.9	6.5	2	Maxwell	(1,)	-1	1	153.1	0.393	6.61837121212	6.11837121212	7.0	1.71676988636	1.95076491477	0.0	False	True
23.0	224.9	6.5	2	Maxwell	(1,)	-1	2	200.6	0.4722	2.73977272727	2.23977272727	7.8	0.0759240371454	0.970290511364	0.0	False	True
23.0	224.9	6.5	3	Maxwell	(1,)	-1	1	157.6	0.393	4.8538510101	4.3538510101	7.0	1.02331344697	1.43067258523	0.0	False	True
23.0	224.9	6.5	3	Maxwell	(1,)	-1	2	204.2	0.4722	0.799558080808	0.299558080808	7.8	0.00135810537409	0.283163494318	0.0	False	True
23.0	224.9	6.5	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
23.0	224.9	6.5	4	Maxwell	(1,)	-1	2	200.9	0.4722	3.69835858586	3.10711616162	7.8	0.146112162548	1.30977369318	0.0	False	True
24.0	230.7	5.8	1	Maxwell	(1,)	-1	1	152.9	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
24.0	230.7	5.8	1	Maxwell	(1,)	-1	2	189.6	0.4722	3.96565656566	3.29847474747	7.8	0.164663641619	1.40443727273	0.0	False	True
24.0	230.7	5.8	2	Maxwell	(1,)	-1	1	153.1	0.393	6.85637626263	6.35637626263	7.0	1.81030587121	2.02091690341	0.0	False	True
24.0	230.7	5.8	2	Maxwell	(1,)	-1	2	200.6	0.4722	3.00707070707	2.50707070707	7.8	0.0951271649675	1.06495409091	0.0	False	True
24.0	230.7	5.8	3	Maxwell	(1,)	-1	1	157.6	0.393	5.09185606061	4.59185606061	7.0	1.11684943182	1.50082457386	0.0	False	True
24.0	230.7	5.8	3	Maxwell	(1,)	-1	2	204.2	0.4722	1.06685606061	0.566856060606	7.8	0.00486314229696	0.377827073864	0.0	False	True
24.0	230.7	5.8	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
24.0	230.7	5.8	4	Maxwell	(1,)	-1	2	200.9	0.4722	3.96565656566	3.05980808081	7.8	0.141696708879	1.40443727273	0.0	False	True
25.0	237.4	6.7	1	Maxwell	(1,)	-1	1	152.9	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
25.0	237.4	6.7	1	Maxwell	(1,)	-1	2	189.6	0.4722	4.27443181818	3.24382575758	7.8	0.159252560852	1.51379002841	0.0	False	True
25.0	237.4	6.7	2	Maxwell	(1,)	-1	1	153.1	0.393	7.0	6.86342424242	7.0	2.00957572727	2.06325	0.0	False	True
25.0	237.4	6.7	2	Maxwell	(1,)	-1	2	200.6	0.4722	3.3158459596	2.8158459596	7.8	0.120002190855	1.17430684659	0.0	False	True
25.0	237.4	6.7	3	Maxwell	(1,)	-1	1	157.6	0.393	5.36679292929	4.86679292929	7.0	1.22489962121	1.58186221591	0.0	False	True
25.0	237.4	6.7	3	Maxwell	(1,)	-1	2	204.2	0.4722	1.37563131313	0.875631313131	7.8	0.0116041666283	0.487179829545	0.0	False	True
25.0	237.4	6.7	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
25.0	237.4	6.7	4	Maxwell	(1,)	-1	2	200.9	0.4722	4.27443181818	3.00515909091	7.8	0.136680426428	1.51379002841	0.0	False	True
26.0	242.4	5.0	1	Maxwell	(1,)	-1	1	152.9	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
26.0	242.4	5.0	1	Maxwell	(1,)	-1	2	189.6	0.4722	4.50486111111	3.20304292929	7.8	0.155273344489	1.5953965625	0.0	False	True
26.0	242.4	5.0	2	Maxwell	(1,)	-1	1	153.1	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
26.0	242.4	5.0	2	Maxwell	(1,)	-1	2	200.6	0.4722	3.54627525253	2.91163888889	7.8	0.128305836196	1.25591338068	0.0	False	True
26.0	242.4	5.0	3	Maxwell	(1,)	-1	1	157.6	0.393	5.57196969697	5.07196969697	7.0	1.30553409091	1.64233806818	0.0	False	True
26.0	242.4	5.0	3	Maxwell	(1,)	-1	2	204.2	0.4722	1.60606060606	1.10606060606	7.8	0.0185152353959	0.568786363636	0.0	False	True
26.0	242.4	5.0	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
26.0	242.4	5.0	4	Maxwell	(1,)	-1	2	200.9	0.4722	4.50486111111	2.96437626263	7.8	0.132995835673	1.5953965625	0.0	False	True
27.0	246.0	3.6	1	Maxwell	(1,)	-1	1	152.9	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
27.0	246.0	3.6	1	Maxwell	(1,)	-1	2	189.6	0.4722	4.67077020202	3.17367929293	7.8	0.152439482311	1.65415326705	0.0	False	True
27.0	246.0	3.6	2	Maxwell	(1,)	-1	1	153.1	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
27.0	246.0	3.6	2	Maxwell	(1,)	-1	2	200.6	0.4722	3.71218434343	2.88227525253	7.8	0.125730978209	1.31467008523	0.0	False	True
27.0	246.0	3.6	3	Maxwell	(1,)	-1	1	157.6	0.393	5.7196969697	5.2196969697	7.0	1.36359090909	1.68588068182	0.0	False	True
27.0	246.0	3.6	3	Maxwell	(1,)	-1	2	204.2	0.4722	1.77196969697	1.27196969697	7.8	0.0244863988111	0.627543068182	0.0	False	True
27.0	246.0	3.6	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
27.0	246.0	3.6	4	Maxwell	(1,)	-1	2	200.9	0.4722	4.67077020202	2.93501262626	7.8	0.130374103934	1.65415326705	0.0	False	True
28.0	248.9	2.9	1	Maxwell	(1,)	-1	1	152.9	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
28.0	248.9	2.9	1	Maxwell	(1,)	-1	2	189.6	0.4722	4.80441919192	3.15002525253	7.8	0.150175628943	1.70148505682	0.0	False	True
28.0	248.9	2.9	2	Maxwell	(1,)	-1	1	153.1	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
28.0	248.9	2.9	2	Maxwell	(1,)	-1	2	200.6	0.4722	3.84583333333	2.85862121212	7.8	0.123675767105	1.362001875	0.0	False	True
28.0	248.9	2.9	3	Maxwell	(1,)	-1	1	157.6	0.393	5.83869949495	5.33869949495	7.0	1.41035890152	1.72095667614	0.0	False	True
28.0	248.9	2.9	3	Maxwell	(1,)	-1	2	204.2	0.4722	1.90561868687	1.40561868687	7.8	0.0299024266095	0.674874857955	0.0	False	True
28.0	248.9	2.9	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
28.0	248.9	2.9	4	Maxwell	(1,)	-1	2	200.9	0.4722	4.80441919192	2.91135858586	7.8	0.128281133418	1.70148505682	0.0	False	True
